sector_id,scenario,rank,title,category,score_delta,from_score,to_score,suggested_lat,suggested_lng
21011A12-,senior,3,+1 café within 300m,cafe,2,81,83,50.863314,4.312081
21011A20-,family,1,+1 supermarket within 400m,supermarket,7,82,89,50.859309,4.323202
21011A20-,family,2,+1 playground within 250m,playground,7,82,89,50.864896,4.324509
21011A20-,remote,1,+1 coworking space within 550m,coworking,17,71,88,50.860977,4.315835
21011A20-,remote,2,+1 supermarket within 400m,supermarket,7,71,78,50.859309,4.323202
21011A20-,senior,1,+1 supermarket within 300m,supermarket,11,75,86,50.860201,4.323202
21011A20-,senior,2,+1 hospital within 0m,hospital,7,75,82,50.862903,4.323202
21011A20-,senior,3,+1 park within 300m,park,6,75,81,50.864814,4.320174
21011A29-,family,1,+1 supermarket within 400m,supermarket,6,83,89,50.861581,4.322721
21011A29-,family,2,+1 childcare centre within 400m,childcare,5,83,88,50.862634,4.326748
21011A29-,family,3,+1 GP / doctor within 400m,gp,4,83,87,50.867717,4.326748
21011A29-,remote,1,+1 coworking space within 550m,coworking,20,72,92,50.86325,4.315354
21011A29-,remote,2,+1 supermarket within 400m,supermarket,6,72,78,50.861581,4.322721
21011A29-,remote,3,+1 GP / doctor within 400m,gp,2,72,74,50.867717,4.326748
21011A29-,senior,1,+1 GP / doctor within 300m,gp,22,58,80,50.867086,4.325749
21011A29-,senior,2,+1 supermarket within 300m,supermarket,11,58,69,50.862473,4.322721
21011A29-,senior,3,+1 hospital within 0m,hospital,4,58,62,50.865175,4.322721
21011A30-,family,1,+1 GP / doctor within 400m,gp,4,92,96,50.867749,4.333722
21011A30-,remote,1,+1 coworking space within 550m,coworking,18,78,96,50.863281,4.322328
21011A30-,remote,2,+1 GP / doctor within 400m,gp,2,78,80,50.867749,4.333722
21011A30-,senior,1,+1 GP / doctor within 300m,gp,22,68,90,50.867118,4.332722
21011A30-,senior,2,+1 hospital within 0m,hospital,4,68,72,50.865207,4.329694
21011A30-,senior,3,+1 park within 300m,park,3,68,71,50.867118,4.326666
21012A00-,senior,1,+1 hospital within 0m,hospital,3,97,100,50.854623,4.337683
21012A011,senior,1,+1 hospital within 0m,hospital,3,96,99,50.854581,4.340851
21012A02-,family,1,+1 pharmacy within 400m,pharmacy,5,91,96,50.855353,4.33848
21012A02-,remote,1,+1 pharmacy within 400m,pharmacy,4,92,96,50.855353,4.33848
21012A02-,senior,1,+1 transit stop within 250m,transit,10,83,93,50.851758,4.335055
21012A02-,senior,2,+1 hospital within 0m,hospital,5,83,88,50.851758,4.33848
21012A02-,senior,3,+1 library within 400m,library,3,83,86,50.853206,4.344017
21012A03-,senior,1,+1 library within 400m,library,3,88,91,50.853345,4.341102
21012A041,family,1,+1 playground within 250m,playground,3,94,97,50.855471,4.334196
21012A041,senior,1,+1 GP / doctor within 300m,gp,14,80,94,50.85539,4.335915
21012A041,senior,2,+1 hospital within 0m,hospital,2,80,82,50.853478,4.332888
21012A041,senior,3,+1 library within 400m,library,2,80,82,50.854926,4.338426
21012A05-,family,1,+1 childcare centre within 400m,childcare,6,92,98,50.853581,4.341418
21012A10-,family,1,+1 playground within 250m,playground,6,92,98,50.852616,4.331837
21012A10-,remote,1,+1 coworking space within 550m,coworking,14,78,92,50.848697,4.323166
21012A10-,remote,2,+1 library within 550m,library,5,78,83,50.852549,4.337894
21012A10-,senior,1,+1 library within 400m,library,5,93,98,50.852071,4.336067
21012A11-,senior,1,+1 GP / doctor within 300m,gp,17,58,75,50.849089,4.334866
21012A11-,senior,2,+1 transit stop within 250m,transit,12,58,70,50.847178,4.328415
21012A11-,senior,3,+1 supermarket within 300m,supermarket,7,58,65,50.844476,4.331839
21012A12-,family,1,+1 childcare centre within 400m,childcare,5,87,92,50.845282,4.332741
21012A12-,remote,1,+1 coworking space within 550m,coworking,7,82,89,50.845898,4.321351
21012A12-,remote,2,+1 library within 550m,library,6,82,88,50.84975,4.336079
21012A12-,senior,1,+1 supermarket within 300m,supermarket,7,80,87,50.845121,4.328715
21012A12-,senior,2,+1 park within 300m,park,7,80,87,50.849735,4.325688
21012A12-,senior,3,+1 library within 400m,library,5,80,85,50.849272,4.334252
21012A13-,family,1,+1 playground within 250m,playground,7,81,88,50.849941,4.325299
21012A13-,family,2,+1 childcare centre within 400m,childcare,6,81,87,50.845407,4.328018
21012A13-,remote,1,+1 coworking space within 550m,coworking,10,77,87,50.846023,4.316628
21012A13-,remote,2,+1 library within 550m,library,7,77,84,50.849875,4.331356
21012A13-,senior,1,+1 GP / doctor within 300m,gp,15,74,89,50.84986,4.327019
21012A13-,senior,2,+1 park within 300m,park,5,74,79,50.84986,4.320965
21012A13-,senior,3,+1 library within 400m,library,5,74,79,50.849397,4.329529
21012A141,family,1,+1 playground within 250m,playground,8,87,95,50.854478,4.329157
21012A141,family,2,+1 supermarket within 400m,supermarket,4,87,91,50.848891,4.32785
21012A141,remote,1,+1 coworking space within 550m,coworking,18,71,89,50.85056,4.320485
21012A141,remote,2,+1 supermarket within 400m,supermarket,4,71,75,50.848891,4.32785
21012A141,senior,1,+1 supermarket within 300m,supermarket,10,79,89,50.849783,4.32785
21012A141,senior,2,+1 transit stop within 250m,transit,7,79,86,50.852485,4.324425
21012A141,senior,3,+1 library within 400m,library,3,79,82,50.853933,4.333387
21012A152,family,1,+1 playground within 250m,playground,7,92,99,50.857453,4.331677
21012A152,remote,1,+1 coworking space within 550m,coworking,12,84,96,50.853535,4.323004
21012A152,senior,1,+1 park within 300m,park,3,94,97,50.857372,4.327342
21012A172,family,1,+1 playground within 250m,playground,8,87,95,50.853132,4.325935
21012A172,remote,1,+1 coworking space within 550m,coworking,18,70,88,50.849213,4.317263
21012A172,remote,2,+1 library within 550m,library,6,70,76,50.853065,4.331992
21012A172,senior,1,+1 GP / doctor within 300m,gp,17,71,88,50.85305,4.327655
21012A172,senior,2,+1 library within 400m,library,5,71,76,50.852587,4.330165
21012A172,senior,3,+1 park within 300m,park,4,71,75,50.85305,4.3216
21012A20-,family,1,+1 childcare centre within 400m,childcare,9,79,88,50.846565,4.32097
21012A20-,family,2,+1 GP / doctor within 400m,gp,5,79,84,50.851648,4.32097
21012A20-,family,3,+1 playground within 250m,playground,3,79,82,50.851099,4.318251
21012A20-,remote,1,+1 coworking space within 550m,coworking,17,74,91,50.847181,4.30958
21012A20-,remote,2,+1 library within 550m,library,5,74,79,50.851032,4.324308
21012A20-,remote,3,+1 GP / doctor within 400m,gp,3,74,77,50.851648,4.32097
21012A20-,senior,1,+1 GP / doctor within 300m,gp,25,66,91,50.851018,4.319971
21012A20-,senior,2,+1 library within 400m,library,5,66,71,50.850555,4.322481
21012A20-,senior,3,+1 hospital within 0m,hospital,3,66,69,50.849107,4.316944
21012A21-,family,1,+1 GP / doctor within 400m,gp,7,88,95,50.85505,4.325566
21012A21-,remote,1,+1 coworking space within 550m,coworking,10,81,91,50.850583,4.314175
21012A21-,remote,2,+1 GP / doctor within 400m,gp,4,81,85,50.85505,4.325566
21012A21-,remote,3,+1 library within 550m,library,3,81,84,50.854434,4.328904
21012A21-,senior,1,+1 GP / doctor within 300m,gp,27,61,88,50.85442,4.324567
21012A21-,senior,2,+1 supermarket within 300m,supermarket,5,61,66,50.849806,4.32154
21012A21-,senior,3,+1 library within 400m,library,4,61,65,50.853957,4.327077
21012A22-,family,1,+1 childcare centre within 400m,childcare,9,88,97,50.848675,4.319451
21012A22-,remote,1,+1 coworking space within 550m,coworking,8,91,99,50.849291,4.308061
21012A22-,senior,1,+1 hospital within 0m,hospital,5,84,89,50.851217,4.315425
21012A22-,senior,2,+1 library within 400m,library,2,84,86,50.852665,4.320962
21012A23-,family,1,+1 childcare centre within 400m,childcare,10,62,72,50.847542,4.310218
21012A23-,family,2,+1 supermarket within 400m,supermarket,9,62,71,50.84649,4.306192
21012A23-,family,3,+1 playground within 250m,playground,7,62,69,50.852077,4.307499
21012A23-,remote,1,+1 coworking space within 550m,coworking,19,57,76,50.848158,4.298828
21012A23-,remote,2,+1 supermarket within 400m,supermarket,9,57,66,50.84649,4.306192
21012A23-,remote,3,+1 library within 550m,library,6,57,63,50.85201,4.313556
21012A23-,senior,1,+1 supermarket within 300m,supermarket,12,56,68,50.847381,4.306192
21012A23-,senior,2,+1 hospital within 0m,hospital,7,56,63,50.850084,4.306192
21012A23-,senior,3,+1 local shop within 200m,convenience,5,56,61,50.848938,4.304376
21012A24-,family,1,+1 childcare centre within 400m,childcare,5,92,97,50.850588,4.318789
21012A24-,senior,1,+1 GP / doctor within 300m,gp,14,75,89,50.855041,4.31779
21012A24-,senior,2,+1 hospital within 0m,hospital,7,75,82,50.85313,4.314763
21012A24-,senior,3,+1 supermarket within 300m,supermarket,4,75,79,50.850427,4.314763
21012A25-,family,1,+1 GP / doctor within 400m,gp,8,87,95,50.856366,4.323851
21012A25-,family,2,+1 childcare centre within 400m,childcare,4,87,91,50.851282,4.323851
21012A25-,remote,1,+1 GP / doctor within 400m,gp,4,89,93,50.856366,4.323851
21012A25-,senior,1,+1 GP / doctor within 300m,gp,27,61,88,50.855735,4.322852
21012A25-,senior,2,+1 hospital within 0m,hospital,4,61,65,50.853824,4.319825
21012A25-,senior,3,+1 library within 400m,library,3,61,64,50.855272,4.325362
21012A26-,family,1,+1 childcare centre within 400m,childcare,10,73,83,50.84937,4.310534
21012A26-,family,2,+1 supermarket within 400m,supermarket,9,73,82,50.848317,4.306508
21012A26-,family,3,+1 playground within 250m,playground,6,73,79,50.853904,4.307815
21012A26-,remote,1,+1 coworking space within 550m,coworking,10,78,88,50.849986,4.299144
21012A26-,remote,2,+1 supermarket within 400m,supermarket,9,78,87,50.848317,4.306508
21012A26-,senior,1,+1 supermarket within 300m,supermarket,12,74,86,50.849209,4.306508
21012A26-,senior,2,+1 hospital within 0m,hospital,7,74,81,50.851911,4.306508
21012A26-,senior,3,+1 café within 300m,cafe,3,74,77,50.849414,4.308146
21012A29-,family,1,+1 childcare centre within 400m,childcare,6,86,92,50.848649,4.323022
21012A29-,family,2,+1 GP / doctor within 400m,gp,6,86,92,50.853733,4.323022
21012A29-,remote,1,+1 coworking space within 550m,coworking,10,85,95,50.849265,4.311631
21012A29-,remote,2,+1 GP / doctor within 400m,gp,3,85,88,50.853733,4.323022
21012A29-,senior,1,+1 GP / doctor within 300m,gp,26,65,91,50.853102,4.322023
21012A29-,senior,2,+1 hospital within 0m,hospital,4,65,69,50.851191,4.318996
21012A29-,senior,3,+1 library within 400m,library,3,65,68,50.852639,4.324533
21012A2MJ,family,1,+1 GP / doctor within 400m,gp,6,81,87,50.855788,4.327551
21012A2MJ,family,2,+1 pharmacy within 400m,pharmacy,4,81,85,50.85684,4.323525
21012A2MJ,family,3,+1 playground within 250m,playground,3,81,84,50.855238,4.324833
21012A2MJ,remote,1,+1 coworking space within 550m,coworking,15,68,83,50.85132,4.316161
21012A2MJ,remote,2,+1 library within 550m,library,5,68,73,50.855172,4.33089
21012A2MJ,remote,3,+1 pharmacy within 400m,pharmacy,4,68,72,50.85684,4.323525
21012A2MJ,senior,1,+1 GP / doctor within 300m,gp,25,54,79,50.855157,4.326553
21012A2MJ,senior,2,+1 supermarket within 300m,supermarket,8,54,62,50.850543,4.323525
21012A2MJ,senior,3,+1 park within 300m,park,5,54,59,50.855157,4.320498
21012A30-,family,1,+1 childcare centre within 400m,childcare,10,72,82,50.847305,4.301838
21012A30-,family,2,+1 supermarket within 400m,supermarket,6,72,78,50.846252,4.297812
21012A30-,family,3,+1 playground within 250m,playground,5,72,77,50.851839,4.29912
21012A30-,remote,1,+1 coworking space within 550m,coworking,20,56,76,50.847921,4.290448
21012A30-,remote,2,+1 café within 400m,cafe,8,56,64,50.846526,4.299991
21012A30-,remote,3,+1 library within 550m,library,8,56,64,50.851773,4.305177
21012A30-,senior,1,+1 supermarket within 300m,supermarket,11,67,78,50.847144,4.297812
21012A30-,senior,2,+1 hospital within 0m,hospital,6,67,73,50.849847,4.297812
21012A30-,senior,3,+1 library within 400m,library,5,67,72,50.851295,4.303349
21012A39-,family,1,+1 supermarket within 400m,supermarket,10,63,73,50.848873,4.291348
21012A39-,family,2,+1 pharmacy within 400m,pharmacy,8,63,71,50.856062,4.291348
21012A39-,family,3,+1 GP / doctor within 400m,gp,8,63,71,50.855009,4.295374
21012A39-,remote,1,+1 coworking space within 550m,coworking,20,48,68,50.850542,4.283983
21012A39-,remote,2,+1 supermarket within 400m,supermarket,10,48,58,50.848873,4.291348
21012A39-,remote,3,+1 pharmacy within 400m,pharmacy,7,48,55,50.856062,4.291348
21012A39-,senior,1,+1 GP / doctor within 300m,gp,27,37,64,50.854379,4.294375
21012A39-,senior,2,+1 supermarket within 300m,supermarket,12,37,49,50.849765,4.291348
21012A39-,senior,3,+1 transit stop within 250m,transit,7,37,44,50.852468,4.287923
21012A41-,family,1,+1 childcare centre within 400m,childcare,10,56,66,50.84517,4.29196
21012A41-,family,2,+1 transit stop within 300m,transit,10,56,66,50.847712,4.283379
21012A41-,family,3,+1 GP / doctor within 400m,gp,9,56,65,50.850253,4.29196
21012A41-,remote,1,+1 coworking space within 550m,coworking,20,47,67,50.845786,4.28057
21012A41-,remote,2,+1 transit stop within 300m,transit,13,47,60,50.847712,4.283379
21012A41-,remote,3,+1 library within 550m,library,7,47,54,50.849638,4.295298
21012A41-,senior,1,+1 GP / doctor within 300m,gp,27,32,59,50.849623,4.290961
21012A41-,senior,2,+1 transit stop within 250m,transit,17,32,49,50.847712,4.284509
21012A41-,senior,3,+1 hospital within 0m,hospital,7,32,39,50.847712,4.287934
21012A50-,family,1,+1 park within 400m,park,11,62,73,50.86486,4.304881
21012A50-,family,2,+1 childcare centre within 400m,childcare,9,62,71,50.859776,4.312935
21012A50-,family,3,+1 supermarket within 400m,supermarket,6,62,68,50.858723,4.308908
21012A50-,remote,1,+1 coworking space within 550m,coworking,18,53,71,50.860392,4.301542
21012A50-,remote,2,+1 park within 400m,park,11,53,64,50.86486,4.304881
21012A50-,remote,3,+1 library within 550m,library,7,53,60,50.864244,4.316274
21012A50-,senior,1,+1 GP / doctor within 300m,gp,13,43,56,50.864229,4.311936
21012A50-,senior,2,+1 supermarket within 300m,supermarket,11,43,54,50.859615,4.308908
21012A50-,senior,3,+1 park within 300m,park,10,43,53,50.864229,4.30588
21012A511,family,1,+1 GP / doctor within 400m,gp,5,88,93,50.859356,4.317998
21012A511,remote,1,+1 GP / doctor within 400m,gp,3,94,97,50.859356,4.317998
21012A511,senior,1,+1 GP / doctor within 300m,gp,25,59,84,50.858726,4.316998
21012A511,senior,2,+1 hospital within 0m,hospital,8,59,67,50.856814,4.313971
21012A511,senior,3,+1 park within 300m,park,6,59,65,50.858726,4.310944
21012A52-,family,1,+1 supermarket within 400m,supermarket,3,89,92,50.856545,4.320744
21012A52-,remote,1,+1 coworking space within 550m,coworking,9,81,90,50.858214,4.313378
21012A52-,remote,2,+1 supermarket within 400m,supermarket,3,81,84,50.856545,4.320744
21012A52-,senior,1,+1 supermarket within 300m,supermarket,9,66,75,50.857437,4.320744
21012A52-,senior,2,+1 hospital within 0m,hospital,7,66,73,50.86014,4.320744
21012A52-,senior,3,+1 local shop within 200m,convenience,6,66,72,50.858993,4.318927
21012A53-,family,1,+1 playground within 250m,playground,3,88,91,50.862505,4.326996
21012A53-,remote,1,+1 coworking space within 550m,coworking,18,73,91,50.858586,4.318323
21012A53-,senior,1,+1 GP / doctor within 300m,gp,17,51,68,50.862423,4.328716
21012A53-,senior,2,+1 transit stop within 250m,transit,10,51,61,50.860512,4.322263
21012A53-,senior,3,+1 supermarket within 300m,supermarket,9,51,60,50.857809,4.325689
21012A54-,family,1,+1 GP / doctor within 400m,gp,5,87,92,50.859169,4.325073
21012A54-,family,2,+1 playground within 250m,playground,3,87,90,50.858619,4.322354
21012A54-,remote,1,+1 GP / doctor within 400m,gp,3,89,92,50.859169,4.325073
21012A54-,remote,2,+1 library within 550m,library,3,89,92,50.858553,4.328412
21012A54-,senior,1,+1 GP / doctor within 300m,gp,24,58,82,50.858538,4.324074
21012A54-,senior,2,+1 hospital within 0m,hospital,6,58,64,50.856627,4.321047
21012A54-,senior,3,+1 local shop within 200m,convenience,4,58,62,50.85548,4.31923
21012A552,family,1,+1 GP / doctor within 400m,gp,6,91,97,50.861233,4.31935
21012A552,remote,1,+1 GP / doctor within 400m,gp,3,96,99,50.861233,4.31935
21012A552,senior,1,+1 GP / doctor within 300m,gp,26,64,90,50.860602,4.318351
21012A552,senior,2,+1 hospital within 0m,hospital,7,64,71,50.858691,4.315324
21012A59-,family,1,+1 park within 400m,park,11,43,54,50.863523,4.308352
21012A59-,family,2,+1 school within 400m,school,10,43,53,50.860982,4.318073
21012A59-,family,3,+1 childcare centre within 400m,childcare,9,43,52,50.85844,4.316405
21012A59-,remote,1,+1 park within 400m,park,10,66,76,50.863523,4.308352
21012A59-,remote,2,+1 GP / doctor within 400m,gp,5,66,71,50.863523,4.316405
21012A59-,remote,3,+1 pharmacy within 400m,pharmacy,3,66,69,50.864576,4.312378
21012A59-,senior,1,+1 GP / doctor within 300m,gp,27,33,60,50.862893,4.315406
21012A59-,senior,2,+1 park within 300m,park,10,33,43,50.862893,4.309351
21012A59-,senior,3,+1 hospital within 0m,hospital,8,33,41,50.860982,4.312378
21012A60-,family,1,+1 park within 400m,park,5,86,91,50.867722,4.336578
21012A60-,family,2,+1 childcare centre within 400m,childcare,4,86,90,50.862639,4.344633
21012A60-,family,3,+1 GP / doctor within 400m,gp,3,86,89,50.867722,4.344633
21012A60-,remote,1,+1 park within 400m,park,5,92,97,50.867722,4.336578
21012A60-,remote,2,+1 GP / doctor within 400m,gp,2,92,94,50.867722,4.344633
21012A60-,senior,1,+1 GP / doctor within 300m,gp,20,68,88,50.867091,4.343633
21012A60-,senior,2,+1 park within 300m,park,8,68,76,50.867091,4.337577
21012A60-,senior,3,+1 library within 400m,library,3,68,71,50.866628,4.346144
21012A611,family,1,+1 park within 400m,park,8,85,93,50.863276,4.337902
21012A611,family,2,+1 GP / doctor within 400m,gp,6,85,91,50.863276,4.345956
21012A611,remote,1,+1 park within 400m,park,7,89,96,50.863276,4.337902
21012A611,remote,2,+1 GP / doctor within 400m,gp,3,89,92,50.863276,4.345956
21012A611,senior,1,+1 GP / doctor within 300m,gp,25,66,91,50.862646,4.344957
21012A611,senior,2,+1 park within 300m,park,9,66,75,50.862646,4.338901
21012A62-,family,1,+1 park within 400m,park,10,78,88,50.866876,4.331838
21012A62-,family,2,+1 GP / doctor within 400m,gp,5,78,83,50.866876,4.339892
21012A62-,family,3,+1 childcare centre within 400m,childcare,3,78,81,50.861792,4.339892
