sector_id,scenario,score,percentile,breakdown
21018A031,family,0.686772,20.4,"{""school"": 0.9988, ""childcare"": 0.0188, ""supermarket"": 0.823, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.4536, ""hospital"": 0.8548, ""park"": 0.6069, ""playground"": 0.3971, ""transit"": 1.0, ""cafe"": 0.2265, ""restaurant"": 1.0, ""library"": 0.2991, ""sport"": 1.0}"
21018A031,remote,0.708695,42.6,"{""supermarket"": 0.823, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.4536, ""park"": 0.6069, ""playground"": 0.3971, ""transit"": 1.0, ""cafe"": 0.2265, ""library"": 0.2991, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.7541}"
21018A031,senior,0.486974,23.0,"{""supermarket"": 0.4131, ""convenience"": 1.0, ""gp"": 0.0943, ""hospital"": 0.7576, ""park"": 0.1874, ""library"": 0.0337, ""transit"": 1.0, ""cafe"": 0.0179, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A04-,family,0.776675,34.9,"{""school"": 0.9424, ""childcare"": 0.216, ""supermarket"": 0.9699, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.2813, ""hospital"": 0.6702, ""park"": 0.9416, ""playground"": 0.8336, ""transit"": 1.0, ""cafe"": 0.3217, ""restaurant"": 1.0, ""library"": 0.2315, ""sport"": 1.0}"
21018A04-,remote,0.713927,43.4,"{""supermarket"": 0.9699, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.2813, ""park"": 0.9416, ""playground"": 0.8336, ""transit"": 1.0, ""cafe"": 0.3217, ""library"": 0.2315, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.4173}"
21018A04-,senior,0.527062,28.1,"{""supermarket"": 0.708, ""convenience"": 1.0, ""gp"": 0.0324, ""hospital"": 0.4928, ""park"": 0.6299, ""library"": 0.0191, ""transit"": 1.0, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A05-,family,0.816532,43.2,"{""school"": 0.8411, ""childcare"": 0.8002, ""supermarket"": 0.9069, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.041, ""hospital"": 0.5362, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.7474, ""restaurant"": 1.0, ""library"": 0.1644, ""sport"": 1.0}"
21018A05-,remote,0.670443,35.8,"{""supermarket"": 0.9069, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.041, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.7474, ""library"": 0.1644, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0738}"
21018A05-,senior,0.534445,29.1,"{""supermarket"": 0.5533, ""convenience"": 1.0, ""gp"": 0.0, ""hospital"": 0.3319, ""park"": 1.0, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 0.2299, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A09-,family,0.757004,31.3,"{""school"": 1.0, ""childcare"": 0.3608, ""supermarket"": 0.9863, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.3307, ""hospital"": 0.6263, ""park"": 0.9477, ""playground"": 0.7212, ""transit"": 0.5046, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.1143, ""sport"": 1.0}"
21018A09-,remote,0.621303,25.3,"{""supermarket"": 0.9863, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.3307, ""park"": 0.9477, ""playground"": 0.7212, ""transit"": 0.5046, ""cafe"": 1.0, ""library"": 0.1143, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0493}"
21018A09-,senior,0.373306,13.3,"{""supermarket"": 0.771, ""convenience"": 0.3875, ""gp"": 0.0462, ""hospital"": 0.4369, ""park"": 0.6448, ""library"": 0.0, ""transit"": 0.1211, ""cafe"": 0.501, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A12-,family,0.742685,28.8,"{""school"": 1.0, ""childcare"": 0.877, ""supermarket"": 1.0, ""pharmacy"": 0.7613, ""convenience"": 0.0, ""gp"": 0.6516, ""hospital"": 0.6918, ""park"": 0.3505, ""playground"": 0.6763, ""transit"": 1.0, ""cafe"": 0.9474, ""restaurant"": 0.4305, ""library"": 0.0151, ""sport"": 1.0}"
21018A12-,remote,0.526209,14.7,"{""supermarket"": 1.0, ""pharmacy"": 0.7613, ""convenience"": 0.0, ""gp"": 0.6516, ""park"": 0.3505, ""playground"": 0.6763, ""transit"": 1.0, ""cafe"": 0.9474, ""library"": 0.0151, ""restaurant"": 0.4305, ""sport"": 1.0, ""coworking"": 0.0}"
21018A12-,senior,0.447281,19.4,"{""supermarket"": 0.9372, ""convenience"": 0.0, ""gp"": 0.2232, ""hospital"": 0.521, ""park"": 0.0529, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 0.1517, ""restaurant"": 0.0, ""sport"": 1.0}"
21018A13-,family,0.869324,58.6,"{""school"": 0.9678, ""childcare"": 1.0, ""supermarket"": 0.6571, ""pharmacy"": 1.0, ""convenience"": 0.0, ""gp"": 1.0, ""hospital"": 0.7705, ""park"": 0.7696, ""playground"": 1.0, ""transit"": 0.992, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.0233, ""sport"": 1.0}"
21018A13-,remote,0.624275,26.3,"{""supermarket"": 0.6571, ""pharmacy"": 1.0, ""convenience"": 0.0, ""gp"": 1.0, ""park"": 0.7696, ""playground"": 1.0, ""transit"": 0.992, ""cafe"": 1.0, ""library"": 0.0233, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A13-,senior,0.604343,39.8,"{""supermarket"": 0.2275, ""convenience"": 0.0, ""gp"": 1.0, ""hospital"": 0.6302, ""park"": 0.3426, ""library"": 0.0, ""transit"": 0.7995, ""cafe"": 0.5988, ""restaurant"": 0.1302, ""sport"": 1.0}"
21018A14-,family,0.922594,79.2,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 0.6967, ""pharmacy"": 1.0, ""convenience"": 0.1421, ""gp"": 1.0, ""hospital"": 0.9404, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.0625, ""sport"": 1.0}"
21018A14-,remote,0.668929,35.7,"{""supermarket"": 0.6967, ""pharmacy"": 1.0, ""convenience"": 0.1421, ""gp"": 1.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.0625, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A14-,senior,0.786705,68.4,"{""supermarket"": 0.2639, ""convenience"": 0.0, ""gp"": 0.9751, ""hospital"": 0.897, ""park"": 1.0, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A15-,family,0.893149,69.5,"{""school"": 1.0, ""childcare"": 0.7479, ""supermarket"": 1.0, ""pharmacy"": 0.8053, ""convenience"": 1.0, ""gp"": 0.8138, ""hospital"": 0.616, ""park"": 1.0, ""playground"": 1.0, ""transit"": 0.9221, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.0, ""sport"": 1.0}"
21018A15-,remote,0.686938,39.4,"{""supermarket"": 1.0, ""pharmacy"": 0.8053, ""convenience"": 1.0, ""gp"": 0.8138, ""park"": 1.0, ""playground"": 1.0, ""transit"": 0.9221, ""cafe"": 1.0, ""library"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A15-,senior,0.623665,43.0,"{""supermarket"": 0.9279, ""convenience"": 0.3495, ""gp"": 0.3998, ""hospital"": 0.4244, ""park"": 1.0, ""library"": 0.0, ""transit"": 0.5849, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A19-,family,0.800232,38.7,"{""school"": 0.9985, ""childcare"": 0.7602, ""supermarket"": 0.404, ""pharmacy"": 0.7119, ""convenience"": 0.3787, ""gp"": 0.4084, ""hospital"": 0.8247, ""park"": 0.9945, ""playground"": 0.9751, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.3614, ""sport"": 1.0}"
21018A19-,remote,0.619146,25.1,"{""supermarket"": 0.404, ""pharmacy"": 0.7119, ""convenience"": 0.3787, ""gp"": 0.4084, ""park"": 0.9945, ""playground"": 0.9751, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.3614, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A19-,senior,0.49184,23.7,"{""supermarket"": 0.0724, ""convenience"": 0.0369, ""gp"": 0.0742, ""hospital"": 0.7112, ""park"": 0.8144, ""library"": 0.0515, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A20-,family,0.833357,48.1,"{""school"": 1.0, ""childcare"": 0.0431, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.966, ""hospital"": 0.888, ""park"": 0.5698, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 1.0, ""sport"": 1.0}"
21018A20-,remote,0.917806,83.2,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.966, ""park"": 0.5698, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.8987}"
21018A20-,senior,0.81914,74.2,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.697, ""hospital"": 0.8107, ""park"": 0.1611, ""library"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A21-,family,0.768789,33.2,"{""school"": 1.0, ""childcare"": 0.1167, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.9659, ""park"": 0.1165, ""playground"": 0.8834, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 1.0, ""sport"": 1.0}"
21018A21-,remote,0.871641,74.1,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.1165, ""playground"": 0.8834, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21018A21-,senior,0.894476,87.1,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.9403, ""park"": 0.0, ""library"": 0.9853, ""transit"": 0.9999, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A22-,family,0.710655,23.0,"{""school"": 1.0, ""childcare"": 0.0811, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9998, ""hospital"": 0.841, ""park"": 0.1928, ""playground"": 0.1506, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.8789, ""sport"": 1.0}"
21018A22-,remote,0.843321,70.0,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9998, ""park"": 0.1928, ""playground"": 0.1506, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.8789, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21018A22-,senior,0.798698,70.5,"{""supermarket"": 0.9514, ""convenience"": 1.0, ""gp"": 0.8689, ""hospital"": 0.7362, ""park"": 0.0145, ""library"": 0.4777, ""transit"": 1.0, ""cafe"": 0.7138, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A24-,family,0.720991,24.5,"{""school"": 0.9644, ""childcare"": 0.1108, ""supermarket"": 0.9688, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.7329, ""park"": 0.2368, ""playground"": 0.2608, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 1.0, ""sport"": 1.0}"
21018A24-,remote,0.7629,55.2,"{""supermarket"": 0.9688, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.2368, ""playground"": 0.2608, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.5122}"
21018A24-,senior,0.830735,75.8,"{""supermarket"": 0.7056, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.5773, ""park"": 0.0224, ""library"": 1.0, ""transit"": 1.0, ""cafe"": 0.9528, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A30-,family,0.773217,34.5,"{""school"": 1.0, ""childcare"": 0.5275, ""supermarket"": 1.0, ""pharmacy"": 0.9904, ""convenience"": 1.0, ""gp"": 0.0132, ""hospital"": 0.4845, ""park"": 1.0, ""playground"": 0.2541, ""transit"": 1.0, ""cafe"": 0.4231, ""restaurant"": 1.0, ""library"": 0.891, ""sport"": 1.0}"
21018A30-,remote,0.665269,34.3,"{""supermarket"": 1.0, ""pharmacy"": 0.9904, ""convenience"": 1.0, ""gp"": 0.0132, ""park"": 1.0, ""playground"": 0.2541, ""transit"": 1.0, ""cafe"": 0.4231, ""library"": 0.891, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A30-,senior,0.583746,37.5,"{""supermarket"": 0.9631, ""convenience"": 1.0, ""gp"": 0.0, ""hospital"": 0.2776, ""park"": 0.877, ""library"": 0.4991, ""transit"": 1.0, ""cafe"": 0.0662, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A311,family,0.830679,47.4,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 0.794, ""pharmacy"": 1.0, ""convenience"": 0.7039, ""gp"": 0.0, ""hospital"": 0.7681, ""park"": 1.0, ""playground"": 0.9031, ""transit"": 0.927, ""cafe"": 0.0, ""restaurant"": 1.0, ""library"": 0.6408, ""sport"": 1.0}"
21018A311,remote,0.598401,22.0,"{""supermarket"": 0.794, ""pharmacy"": 1.0, ""convenience"": 0.7039, ""gp"": 0.0, ""park"": 1.0, ""playground"": 0.9031, ""transit"": 0.927, ""cafe"": 0.0, ""library"": 0.6408, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A311,senior,0.383938,14.0,"{""supermarket"": 0.3726, ""convenience"": 0.1443, ""gp"": 0.0, ""hospital"": 0.6269, ""park"": 1.0, ""library"": 0.2, ""transit"": 0.5945, ""cafe"": 0.0, ""restaurant"": 0.3869, ""sport"": 1.0}"
21018A32-,family,0.859873,55.3,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.0, ""hospital"": 0.6769, ""park"": 1.0, ""playground"": 0.9797, ""transit"": 1.0, ""cafe"": 0.0, ""restaurant"": 1.0, ""library"": 0.3729, ""sport"": 1.0}"
21018A32-,remote,0.619023,24.8,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.0, ""park"": 1.0, ""playground"": 0.9797, ""transit"": 1.0, ""cafe"": 0.0, ""library"": 0.3729, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A32-,senior,0.588098,37.9,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.0, ""hospital"": 0.5013, ""park"": 1.0, ""library"": 0.0553, ""transit"": 1.0, ""cafe"": 0.0, ""restaurant"": 0.9045, ""sport"": 1.0}"
21018A33-,family,0.620736,14.7,"{""school"": 0.9799, ""childcare"": 0.103, ""supermarket"": 0.7874, ""pharmacy"": 0.2568, ""convenience"": 0.3485, ""gp"": 0.0, ""hospital"": 0.3498, ""park"": 1.0, ""playground"": 0.61, ""transit"": 0.6653, ""cafe"": 0.1777, ""restaurant"": 1.0, ""library"": 0.9271, ""sport"": 1.0}"
21018A33-,remote,0.52644,14.8,"{""supermarket"": 0.7874, ""pharmacy"": 0.2568, ""convenience"": 0.3485, ""gp"": 0.0, ""park"": 1.0, ""playground"": 0.61, ""transit"": 0.6653, ""cafe"": 0.1777, ""library"": 0.9271, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A33-,senior,0.280963,7.4,"{""supermarket"": 0.3645, ""convenience"": 0.0426, ""gp"": 0.0, ""hospital"": 0.1558, ""park"": 0.9987, ""library"": 0.5719, ""transit"": 0.2352, ""cafe"": 0.0121, ""restaurant"": 0.0631, ""sport"": 1.0}"
21018A34-,family,0.756311,31.0,"{""school"": 1.0, ""childcare"": 0.734, ""supermarket"": 0.9957, ""pharmacy"": 0.4934, ""convenience"": 0.559, ""gp"": 0.0, ""hospital"": 0.7051, ""park"": 0.8604, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.0, ""restaurant"": 1.0, ""library"": 0.0823, ""sport"": 1.0}"
21018A34-,remote,0.527928,15.0,"{""supermarket"": 0.9957, ""pharmacy"": 0.4934, ""convenience"": 0.559, ""gp"": 0.0, ""park"": 0.8604, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.0, ""library"": 0.0823, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A34-,senior,0.47126,21.3,"{""supermarket"": 0.8225, ""convenience"": 0.2093, ""gp"": 0.0, ""hospital"": 0.5388, ""park"": 0.469, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A35-,family,0.531955,9.0,"{""school"": 1.0, ""childcare"": 0.0875, ""supermarket"": 0.3841, ""pharmacy"": 0.0486, ""convenience"": 0.0269, ""gp"": 0.0, ""hospital"": 0.4849, ""park"": 0.7334, ""playground"": 0.7233, ""transit"": 1.0, ""cafe"": 0.0687, ""restaurant"": 0.8289, ""library"": 0.0, ""sport"": 1.0}"
21018A35-,remote,0.382873,6.0,"{""supermarket"": 0.3841, ""pharmacy"": 0.0486, ""convenience"": 0.0269, ""gp"": 0.0, ""park"": 0.7334, ""playground"": 0.7233, ""transit"": 1.0, ""cafe"": 0.0687, ""library"": 0.0, ""restaurant"": 0.8289, ""sport"": 1.0, ""coworking"": 0.0}"
21018A35-,senior,0.290096,7.8,"{""supermarket"": 0.0647, ""convenience"": 0.0, ""gp"": 0.0, ""hospital"": 0.2782, ""park"": 0.3023, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 0.0, ""restaurant"": 0.1968, ""sport"": 1.0}"
21018A37-,family,0.070804,0.6,"{""school"": 0.0132, ""childcare"": 0.0, ""supermarket"": 0.0, ""pharmacy"": 0.0506, ""convenience"": 0.0381, ""gp"": 0.0145, ""hospital"": 0.0891, ""park"": 0.0, ""playground"": 0.0, ""transit"": 0.2865, ""cafe"": 0.0, ""restaurant"": 1.0, ""library"": 0.0, ""sport"": 0.3793}"
21018A37-,remote,0.097824,0.8,"{""supermarket"": 0.0, ""pharmacy"": 0.0506, ""convenience"": 0.0381, ""gp"": 0.0145, ""park"": 0.0, ""playground"": 0.0, ""transit"": 0.2865, ""cafe"": 0.0, ""library"": 0.0, ""restaurant"": 1.0, ""sport"": 0.3793, ""coworking"": 0.0}"
21018A37-,senior,0.031428,0.5,"{""supermarket"": 0.0, ""convenience"": 0.0, ""gp"": 0.0, ""hospital"": 0.0139, ""park"": 0.0, ""library"": 0.0, ""transit"": 0.0337, ""cafe"": 0.0, ""restaurant"": 0.4345, ""sport"": 0.0573}"
21018A3MJ,family,0.852435,53.7,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 0.3533, ""gp"": 0.0, ""hospital"": 0.9591, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.0286, ""restaurant"": 1.0, ""library"": 0.2007, ""sport"": 1.0}"
21018A3MJ,remote,0.58895,20.6,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 0.3533, ""gp"": 0.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.0286, ""library"": 0.2007, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A3MJ,senior,0.568561,34.5,"{""supermarket"": 1.0, ""convenience"": 0.0593, ""gp"": 0.0, ""hospital"": 0.9288, ""park"": 1.0, ""library"": 0.014, ""transit"": 1.0, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A41-,family,0.886197,66.1,"{""school"": 0.9945, ""childcare"": 1.0, ""supermarket"": 0.9874, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.1852, ""hospital"": 0.2892, ""park"": 1.0, ""playground"": 0.8504, ""transit"": 1.0, ""cafe"": 0.7454, ""restaurant"": 1.0, ""library"": 1.0, ""sport"": 1.0}"
21018A41-,remote,0.731647,47.7,"{""supermarket"": 0.9874, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.1852, ""park"": 1.0, ""playground"": 0.8504, ""transit"": 1.0, ""cafe"": 0.7454, ""library"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A41-,senior,0.593251,39.2,"{""supermarket"": 0.7755, ""convenience"": 1.0, ""gp"": 0.0131, ""hospital"": 0.1115, ""park"": 1.0, ""library"": 1.0, ""transit"": 1.0, ""cafe"": 0.1545, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A42-,family,0.866029,57.5,"{""school"": 1.0, ""childcare"": 0.9908, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.4248, ""hospital"": 0.3083, ""park"": 1.0, ""playground"": 0.2905, ""transit"": 0.989, ""cafe"": 0.8746, ""restaurant"": 1.0, ""library"": 0.9944, ""sport"": 1.0}"
21018A42-,remote,0.730955,47.6,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.4248, ""park"": 1.0, ""playground"": 0.2905, ""transit"": 0.989, ""cafe"": 0.8746, ""library"": 0.9944, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A42-,senior,0.592049,39.0,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.0813, ""hospital"": 0.1249, ""park"": 1.0, ""library"": 0.7933, ""transit"": 0.7835, ""cafe"": 0.1449, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A43-,family,0.648415,16.5,"{""school"": 0.5008, ""childcare"": 0.3446, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.0427, ""hospital"": 0.3274, ""park"": 1.0, ""playground"": 0.0506, ""transit"": 0.9468, ""cafe"": 0.1601, ""restaurant"": 1.0, ""library"": 0.7746, ""sport"": 1.0}"
21018A43-,remote,0.622019,25.8,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.0427, ""park"": 1.0, ""playground"": 0.0506, ""transit"": 0.9468, ""cafe"": 0.1601, ""library"": 0.7746, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A43-,senior,0.487254,23.1,"{""supermarket"": 0.9218, ""convenience"": 0.665, ""gp"": 0.0, ""hospital"": 0.1388, ""park"": 1.0, ""library"": 0.3298, ""transit"": 0.642, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A512,family,0.795487,37.6,"{""school"": 1.0, ""childcare"": 0.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.8948, ""hospital"": 0.9544, ""park"": 0.9892, ""playground"": 0.5807, ""transit"": 0.7467, ""cafe"": 0.0824, ""restaurant"": 1.0, ""library"": 0.506, ""sport"": 1.0}"
21018A512,remote,0.784378,59.5,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.8948, ""park"": 0.9892, ""playground"": 0.5807, ""transit"": 0.7467, ""cafe"": 0.0824, ""library"": 0.506, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.769}"
21018A512,senior,0.622375,42.7,"{""supermarket"": 0.8963, ""convenience"": 1.0, ""gp"": 0.5309, ""hospital"": 0.9209, ""park"": 0.7849, ""library"": 0.1123, ""transit"": 0.3159, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A60-,family,0.864602,56.7,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 0.8343, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.0, ""hospital"": 0.9487, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.0903, ""sport"": 1.0}"
21018A60-,remote,0.660652,33.8,"{""supermarket"": 0.8343, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.0903, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21018A60-,senior,0.604449,40.0,"{""supermarket"": 0.4296, ""convenience"": 1.0, ""gp"": 0.0, ""hospital"": 0.9112, ""park"": 1.0, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A61-,family,0.866977,57.9,"{""school"": 0.9381, ""childcare"": 0.9996, ""supermarket"": 0.9197, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.068, ""hospital"": 0.7673, ""park"": 1.0, ""playground"": 0.9682, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.2583, ""sport"": 1.0}"
21018A61-,remote,0.693466,40.0,"{""supermarket"": 0.9197, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.068, ""park"": 1.0, ""playground"": 0.9682, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.2583, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0435}"
21018A61-,senior,0.580052,36.7,"{""supermarket"": 0.5802, ""convenience"": 1.0, ""gp"": 0.0, ""hospital"": 0.6259, ""park"": 0.9764, ""library"": 0.0242, ""transit"": 1.0, ""cafe"": 0.6302, ""restaurant"": 1.0, ""sport"": 1.0}"
21018A62-,family,0.828307,46.9,"{""school"": 1.0, ""childcare"": 0.7125, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9469, ""hospital"": 0.5456, ""park"": 0.4594, ""playground"": 0.6828, ""transit"": 1.0, ""cafe"": 0.5125, ""restaurant"": 1.0, ""library"": 0.723, ""sport"": 1.0}"
21018A62-,remote,0.661213,33.9,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9469, ""park"": 0.4594, ""playground"": 0.6828, ""transit"": 1.0, ""cafe"": 0.5125, ""library"": 0.723, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.067}"
21018A62-,senior,0.677118,52.0,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.6436, ""hospital"": 0.3425, ""park"": 0.0974, ""library"": 0.2729, ""transit"": 1.0, ""cafe"": 0.0511, ""restaurant"": 1.0, ""sport"": 1.0}"
